"TrialNo","Filename","Level","Key","StartNote","HeardArr","HeardRange","ProbeNo","ProbeNote_inscale","ProbePrev","LowProbe","ProbeAcc","ProbeProb","ProbeProb_nostart","Last_Heard","Binom_StartNote_probeprob","Actual_StartNote_probeprob","Binom_LastHrd_probeprob","Actual_LastHrd_probeprob","Diff_LastHrd_Probe","ProbeNote_1","ProbeNote_1or5","AbsDiff_TrueIm_Probe","Direction_Same","Diff_LastHrd_TrueIm","TrueImagined_inscale","TrueIm_1or_5","guessing","discrimination","difficulty","inattention"
425,"1_5_1_1_010100_4_0",1,1,1,5,2,-1,-7,0,1,"0",0,0,-1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,-6,0,0.4,1.1284034825656,0.868876618549938,0.97
426,"1_5_1_1_011011_9_0",1,1,1,5,3,4,5,1,0,"0",0.083333333,0.125,1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,1,2,1,1,3,0,0.4,1.1284034825656,0.360292192309717,0.97
427,"1_5_1_1_011110_8_0",1,1,1,5,5,3,4,0,0,"0",0,0,3,0.03125,0.228611111,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,2.33906455123302,0.97
428,"1_5_1_1_100000_1_1",1,1,1,5,5,-4,-4,0,1,"1",0.083333333,0.125,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,0,1,1,-4,0,0.4,1.1284034825656,-0.633398643702829,0.97
429,"1_5_1_1_100100_1_0",1,1,1,5,3,-4,-4,1,0,"0",0.083333333,0.125,-1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,0,2,1,1,-6,0,0.4,1.1284034825656,0.360292192309717,0.97
430,"1_5_1_1_100111_8_0",1,1,1,5,3,3,4,1,0,"0",0,0,1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.35317025427328,0.97
431,"1_5_1_1_101000_1_0",1,1,1,5,3,-4,-4,1,0,"0",0.083333333,0.125,-1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,0,2,1,1,-6,0,0.4,1.1284034825656,0.360292192309717,0.97
432,"1_5_1_1_101110_7_1",1,1,1,5,4,2,3,0,0,"1",0.25,0.375,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.493979391601574,0.97
433,"1_5_1_1_101111_9_1",1,1,1,5,4,4,5,0,0,"1",0.083333333,0.125,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,1,0,1,1,5,1,0.4,1.1284034825656,-0.493979391601574,0.97
434,"1_5_1_1_110000_3_1",1,1,1,5,4,-2,-6,0,1,"1",0.25,0.375,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.493979391601574,0.97
435,"1_5_1_1_110111_9_1",1,1,1,5,4,4,5,0,0,"1",0.083333333,0.125,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,1,0,1,1,5,1,0.4,1.1284034825656,-0.493979391601574,0.97
436,"1_5_1_1_111001_7_1",1,1,1,5,4,2,3,0,0,"1",0.25,0.375,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.493979391601574,0.97
437,"1_5_1_1_111011_7_0",1,1,1,5,4,2,3,0,0,"0",0.25,0.375,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,2,0,1,5,1,0.4,1.1284034825656,0.799161887063999,0.97
438,"1_5_1_1_111101_7_0",1,1,1,5,5,2,3,0,0,"0",0.25,0.375,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,2,0,1,5,1,0.4,1.1284034825656,1.28922453129169,0.97
439,"1_5_2_0_000101_3_1",1,2,0,5,4,-2,3,0,0,"1",0.25,0.375,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.493979391601574,0.97
440,"1_5_2_0_000110_2_0",1,2,0,5,4,-3,2,0,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.84323289850097,0.97
441,"1_5_2_0_001001_4_0",1,2,0,5,4,-1,4,0,0,"0",0,0,-3,0.21875,0.326388889,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.84323289850097,0.97
442,"1_5_2_0_001100_4_0",1,2,0,5,3,-1,4,0,0,"0",0,0,-1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,1.35893926277763,0.97
443,"1_5_2_0_010100_2_0",1,2,0,5,2,-3,2,1,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,0.863107610045587,0.97
444,"1_5_2_0_011000_2_0",1,2,0,5,3,-3,2,1,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.35317025427328,0.97
445,"1_5_2_0_011101_7_1",1,2,0,5,4,2,7,0,0,"1",0.25,0.375,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.493979391601574,0.97
446,"1_5_2_0_011110_7_1",1,2,0,5,5,2,7,0,0,"1",0.25,0.375,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.633398643702829,0.97
447,"1_5_2_0_100010_3_1",1,2,0,5,4,-2,3,0,0,"1",0.25,0.375,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.493979391601574,0.97
448,"1_5_2_0_100100_3_1",1,2,0,5,3,-2,3,0,0,"1",0.25,0.375,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.354560139500318,0.97
449,"1_5_2_0_100100_4_0",1,2,0,5,3,-1,4,0,0,"0",0,0,-1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,1.35893926277763,0.97
450,"1_5_2_0_100111_9_0",1,2,0,5,3,4,9,1,0,"0",0.083333333,0.125,1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,0,2,1,1,7,0,0.4,1.1284034825656,0.360292192309717,0.97
451,"1_5_2_0_101101_7_1",1,2,0,5,3,2,7,0,0,"1",0.25,0.375,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.354560139500318,0.97
452,"1_5_2_0_101110_7_1",1,2,0,5,4,2,7,0,0,"1",0.25,0.375,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.493979391601574,0.97
453,"1_5_2_0_110000_1_0",1,2,0,5,4,-4,1,1,0,"0",0.083333333,0.125,-1,0.00390625,0.158055556,0.043945313,0.114166667,3,1,1,2,1,1,3,0,0.4,1.1284034825656,0.85035483653741,0.97
454,"1_5_2_0_110101_8_0",1,2,0,5,3,3,8,1,0,"0",0,0,1,0.03125,0.228611111,0.1171875,0.248611111,2,1,1,1,1,1,7,0,0.4,1.1284034825656,1.35317025427328,0.97
455,"1_5_2_0_111010_9_0",1,2,0,5,4,4,9,1,0,"0",0.083333333,0.125,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,2,1,1,7,0,0.4,1.1284034825656,0.799161887063999,0.97
456,"1_5_2_0_111101_9_1",1,2,0,5,5,4,9,0,0,"1",0.083333333,0.125,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,0,1,1,9,0,0.4,1.1284034825656,-0.633398643702829,0.97
457,"1_5_2_1_000100_2_0",1,2,1,5,4,-3,-5,0,1,"0",0,0,-3,0.03125,0.228611111,0.24609375,0.22,0,0,1,1,0,1,-4,0,0.4,1.1284034825656,1.84900190700532,0.97
458,"1_5_2_1_000101_3_1",1,2,1,5,4,-2,-6,0,1,"1",0.25,0.375,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.493979391601574,0.97
459,"1_5_2_1_001001_3_1",1,2,1,5,4,-2,-6,0,1,"1",0.25,0.375,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.493979391601574,0.97
460,"1_5_2_1_001100_1_0",1,2,1,5,3,-4,-4,1,0,"0",0.083333333,0.125,-1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,0,2,1,1,-6,0,0.4,1.1284034825656,0.360292192309717,0.97
461,"1_5_2_1_010001_3_1",1,2,1,5,4,-2,-6,0,1,"1",0.25,0.375,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.493979391601574,0.97
462,"1_5_2_1_010010_2_0",1,2,1,5,3,-3,-5,1,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,1,1,1,1,-6,0,0.4,1.1284034825656,1.35317025427328,0.97
463,"1_5_2_1_010100_3_1",1,2,1,5,2,-2,-6,0,1,"1",0.25,0.375,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.215140887399062,0.97
464,"1_5_2_1_010111_7_1",1,2,1,5,3,2,3,0,0,"1",0.25,0.375,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.354560139500318,0.97
465,"1_5_2_1_011101_7_1",1,2,1,5,4,2,3,0,0,"1",0.25,0.375,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.493979391601574,0.97
466,"1_5_2_1_100000_1_1",1,2,1,5,5,-4,-4,0,1,"1",0.083333333,0.125,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,0,1,1,-4,0,0.4,1.1284034825656,-0.633398643702829,0.97
467,"1_5_2_1_100100_1_0",1,2,1,5,3,-4,-4,1,0,"0",0.083333333,0.125,-1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,0,2,1,1,-6,0,0.4,1.1284034825656,0.360292192309717,0.97
468,"1_5_2_1_100111_6_0",1,2,1,5,3,1,2,0,0,"0",0,0,1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,1.35893926277763,0.97
469,"1_5_2_1_101000_1_0",1,2,1,5,3,-4,-4,1,0,"0",0.083333333,0.125,-1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,0,2,1,1,-6,0,0.4,1.1284034825656,0.360292192309717,0.97
470,"1_5_2_1_101110_7_1",1,2,1,5,4,2,3,0,0,"1",0.25,0.375,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.493979391601574,0.97
471,"1_5_2_1_110000_3_1",1,2,1,5,4,-2,-6,0,1,"1",0.25,0.375,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.493979391601574,0.97
472,"1_5_2_1_110011_8_0",1,2,1,5,3,3,4,1,0,"0",0,0,1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.35317025427328,0.97
473,"1_5_2_1_110101_9_0",1,2,1,5,3,4,5,1,0,"0",0.083333333,0.125,1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,1,2,1,1,3,0,0.4,1.1284034825656,0.360292192309717,0.97
474,"1_5_2_1_111001_6_0",1,2,1,5,4,1,2,0,0,"0",0,0,1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,1.84900190700532,0.97
475,"1_5_2_1_111010_7_1",1,2,1,5,4,2,3,0,0,"1",0.25,0.375,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.493979391601574,0.97
476,"1_5_2_1_111100_8_0",1,2,1,5,5,3,4,0,0,"0",0,0,3,0.03125,0.228611111,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,2.33906455123302,0.97
477,"1_5_3_0_000100_2_0",1,3,0,5,4,-3,2,0,0,"0",0,0,-3,0.03125,0.228611111,0.24609375,0.22,0,0,0,1,0,1,1,1,0.4,1.1284034825656,1.84900190700532,0.97
478,"1_5_3_0_000101_3_1",1,3,0,5,4,-2,3,0,0,"1",0.25,0.375,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.493979391601574,0.97
479,"1_5_3_0_000110_3_1",1,3,0,5,4,-2,3,0,0,"1",0.25,0.375,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.493979391601574,0.97
480,"1_5_3_0_001001_3_1",1,3,0,5,4,-2,3,0,0,"1",0.25,0.375,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.493979391601574,0.97
481,"1_5_3_0_001100_2_0",1,3,0,5,3,-3,2,1,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.35317025427328,0.97
482,"1_5_3_0_010100_2_0",1,3,0,5,2,-3,2,1,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,0.863107610045587,0.97
483,"1_5_3_0_011000_2_0",1,3,0,5,3,-3,2,1,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.35317025427328,0.97
484,"1_5_3_0_011011_6_0",1,3,0,5,3,1,6,0,0,"0",0,0,1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,7,0,0.4,1.1284034825656,1.35893926277763,0.97
485,"1_5_3_0_011111_9_1",1,3,0,5,5,4,9,0,0,"1",0.083333333,0.125,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,0,1,1,9,0,0.4,1.1284034825656,-0.633398643702829,0.97
486,"1_5_3_0_100000_2_0",1,3,0,5,5,-3,2,0,0,"0",0,0,-3,0.03125,0.228611111,0.24609375,0.22,0,0,0,1,0,1,1,1,0.4,1.1284034825656,2.33906455123302,0.97
487,"1_5_3_0_100001_4_0",1,3,0,5,5,-1,4,0,0,"0",0,0,-3,0.21875,0.326388889,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,2.33329554272867,0.97
488,"1_5_3_0_100010_3_1",1,3,0,5,4,-2,3,0,0,"1",0.25,0.375,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.493979391601574,0.97
489,"1_5_3_0_100100_3_1",1,3,0,5,3,-2,3,0,0,"1",0.25,0.375,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.354560139500318,0.97
490,"1_5_3_0_101000_3_1",1,3,0,5,3,-2,3,0,0,"1",0.25,0.375,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.354560139500318,0.97
491,"1_5_3_0_101011_7_1",1,3,0,5,2,2,7,0,0,"1",0.25,0.375,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.215140887399062,0.97
492,"1_5_3_0_101101_8_0",1,3,0,5,3,3,8,1,0,"0",0,0,1,0.03125,0.228611111,0.1171875,0.248611111,2,1,1,1,1,1,7,0,0.4,1.1284034825656,1.35317025427328,0.97
493,"1_5_3_0_110000_2_0",1,3,0,5,4,-3,2,1,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.84323289850097,0.97
494,"1_5_3_0_110011_7_1",1,3,0,5,3,2,7,0,0,"1",0.25,0.375,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.354560139500318,0.97
495,"1_5_3_0_111010_7_1",1,3,0,5,4,2,7,0,0,"1",0.25,0.375,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.493979391601574,0.97
496,"1_5_3_0_111101_7_0",1,3,0,5,5,2,7,0,0,"0",0.25,0.375,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,2,0,1,9,0,0.4,1.1284034825656,1.28922453129169,0.97
497,"1_5_3_1_000101_4_0",1,3,1,5,4,-1,-7,0,1,"0",0,0,-3,0.21875,0.326388889,0.1171875,0.248611111,2,0,0,1,1,1,-6,0,0.4,1.1284034825656,1.84323289850097,0.97
498,"1_5_3_1_000110_3_1",1,3,1,5,4,-2,-6,0,1,"1",0.25,0.375,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.493979391601574,0.97
499,"1_5_3_1_001001_1_0",1,3,1,5,4,-4,-4,1,0,"0",0.083333333,0.125,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,2,0,1,-6,0,0.4,1.1284034825656,0.799161887063999,0.97
500,"1_5_3_1_001010_4_0",1,3,1,5,3,-1,-7,0,1,"0",0,0,-1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,-6,0,0.4,1.1284034825656,1.35893926277763,0.97
501,"1_5_3_1_001111_9_0",1,3,1,5,4,4,5,1,0,"0",0.083333333,0.125,1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,1,2,1,1,3,0,0.4,1.1284034825656,0.85035483653741,0.97
502,"1_5_3_1_010100_1_0",1,3,1,5,2,-4,-4,1,0,"0",0.083333333,0.125,-1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,0,2,1,1,-6,0,0.4,1.1284034825656,-0.129770451917976,0.97
503,"1_5_3_1_010111_9_0",1,3,1,5,3,4,5,1,0,"0",0.083333333,0.125,1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,1,2,1,1,3,0,0.4,1.1284034825656,0.360292192309717,0.97
504,"1_5_3_1_011011_9_0",1,3,1,5,3,4,5,1,0,"0",0.083333333,0.125,1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,1,2,1,1,3,0,0.4,1.1284034825656,0.360292192309717,0.97
505,"1_5_3_1_011101_7_1",1,3,1,5,4,2,3,0,0,"1",0.25,0.375,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.493979391601574,0.97
506,"1_5_3_1_011110_7_1",1,3,1,5,5,2,3,0,0,"1",0.25,0.375,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.633398643702829,0.97
507,"1_5_3_1_100000_1_1",1,3,1,5,5,-4,-4,0,1,"1",0.083333333,0.125,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,0,1,1,-4,0,0.4,1.1284034825656,-0.633398643702829,0.97
508,"1_5_3_1_100001_3_1",1,3,1,5,5,-2,-6,0,1,"1",0.25,0.375,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.633398643702829,0.97
509,"1_5_3_1_100010_2_0",1,3,1,5,4,-3,-5,1,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,1,1,1,1,-6,0,0.4,1.1284034825656,1.84323289850097,0.97
510,"1_5_3_1_101000_3_1",1,3,1,5,3,-2,-6,0,1,"1",0.25,0.375,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.354560139500318,0.97
511,"1_5_3_1_101101_7_1",1,3,1,5,3,2,3,0,0,"1",0.25,0.375,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.354560139500318,0.97
512,"1_5_3_1_101110_7_1",1,3,1,5,4,2,3,0,0,"1",0.25,0.375,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.493979391601574,0.97
513,"1_5_3_1_110000_4_0",1,3,1,5,4,-1,-7,0,1,"0",0,0,-1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,-6,0,0.4,1.1284034825656,1.84900190700532,0.97
514,"1_5_3_1_110101_7_1",1,3,1,5,3,2,3,0,0,"1",0.25,0.375,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.354560139500318,0.97
515,"1_5_3_1_110110_7_1",1,3,1,5,4,2,3,0,0,"1",0.25,0.375,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.493979391601574,0.97
516,"1_5_3_1_110111_7_0",1,3,1,5,4,2,3,0,0,"0",0.25,0.375,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,2,0,1,5,1,0.4,1.1284034825656,0.799161887063999,0.97
517,"1_5_3_1_111100_7_1",1,3,1,5,5,2,3,0,0,"1",0.25,0.375,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.633398643702829,0.97
518,"1_5_4_0_000101_3_1",1,4,0,5,4,-2,3,0,0,"1",0.25,0.375,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.493979391601574,0.97
519,"1_5_4_0_000110_2_0",1,4,0,5,4,-3,2,0,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.84323289850097,0.97
520,"1_5_4_0_001000_3_0",1,4,0,5,4,-2,3,0,0,"0",0.25,0.375,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,2,1,1,1,1,0.4,1.1284034825656,0.799161887063999,0.97
521,"1_5_4_0_001001_1_0",1,4,0,5,4,-4,1,1,0,"0",0.083333333,0.125,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,1,1,2,0,1,3,0,0.4,1.1284034825656,0.799161887063999,0.97
522,"1_5_4_0_001010_3_1",1,4,0,5,3,-2,3,0,0,"1",0.25,0.375,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.354560139500318,0.97
523,"1_5_4_0_001111_6_0",1,4,0,5,4,1,6,0,0,"0",0,0,1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,7,0,0.4,1.1284034825656,1.84900190700532,0.97
524,"1_5_4_0_010000_1_1",1,4,0,5,4,-4,1,0,0,"1",0.083333333,0.125,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,1,1,0,1,1,1,1,0.4,1.1284034825656,-0.493979391601574,0.97
525,"1_5_4_0_010001_1_0",1,4,0,5,4,-4,1,1,0,"0",0.083333333,0.125,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,1,1,2,0,1,3,0,0.4,1.1284034825656,0.799161887063999,0.97
526,"1_5_4_0_010001_3_1",1,4,0,5,4,-2,3,0,0,"1",0.25,0.375,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.493979391601574,0.97
527,"1_5_4_0_010100_3_1",1,4,0,5,2,-2,3,0,0,"1",0.25,0.375,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.215140887399062,0.97
528,"1_5_4_0_010111_7_1",1,4,0,5,3,2,7,0,0,"1",0.25,0.375,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.354560139500318,0.97
529,"1_5_4_0_011000_1_0",1,4,0,5,3,-4,1,1,0,"0",0.083333333,0.125,-1,0.00390625,0.158055556,0.043945313,0.114166667,3,1,1,2,1,1,3,0,0.4,1.1284034825656,0.360292192309717,0.97
530,"1_5_4_0_011101_7_1",1,4,0,5,4,2,7,0,0,"1",0.25,0.375,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.493979391601574,0.97
531,"1_5_4_0_011110_9_0",1,4,0,5,5,4,9,1,0,"0",0.083333333,0.125,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,2,1,1,7,0,0.4,1.1284034825656,1.28922453129169,0.97
532,"1_5_4_0_100001_2_0",1,4,0,5,5,-3,2,0,0,"0",0,0,-3,0.03125,0.228611111,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,2.33906455123302,0.97
533,"1_5_4_0_100010_2_0",1,4,0,5,4,-3,2,1,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.84323289850097,0.97
534,"1_5_4_0_100111_7_1",1,4,0,5,3,2,7,0,0,"1",0.25,0.375,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.354560139500318,0.97
535,"1_5_4_0_110011_7_1",1,4,0,5,3,2,7,0,0,"1",0.25,0.375,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.354560139500318,0.97
536,"1_5_4_0_110101_7_1",1,4,0,5,3,2,7,0,0,"1",0.25,0.375,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.354560139500318,0.97
537,"1_5_4_0_110111_9_1",1,4,0,5,4,4,9,0,0,"1",0.083333333,0.125,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,0,1,1,9,0,0.4,1.1284034825656,-0.493979391601574,0.97
538,"1_5_4_0_111001_8_0",1,4,0,5,4,3,8,0,0,"0",0,0,1,0.03125,0.228611111,0.1171875,0.248611111,2,1,1,1,1,1,7,0,0.4,1.1284034825656,1.84323289850097,0.97
539,"1_5_4_0_111011_9_1",1,4,0,5,4,4,9,0,0,"1",0.083333333,0.125,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,0,1,1,9,0,0.4,1.1284034825656,-0.493979391601574,0.97
540,"1_5_4_0_111101_9_1",1,4,0,5,5,4,9,0,0,"1",0.083333333,0.125,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,0,1,1,9,0,0.4,1.1284034825656,-0.633398643702829,0.97
541,"1_5_4_1_000100_3_0",1,4,1,5,4,-2,-6,0,1,"0",0.25,0.375,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,2,1,1,-4,0,0.4,1.1284034825656,0.799161887063999,0.97
542,"1_5_4_1_000110_3_1",1,4,1,5,4,-2,-6,0,1,"1",0.25,0.375,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.493979391601574,0.97
543,"1_5_4_1_001001_3_1",1,4,1,5,4,-2,-6,0,1,"1",0.25,0.375,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.493979391601574,0.97
544,"1_5_4_1_001010_2_0",1,4,1,5,3,-3,-5,1,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,1,1,1,1,-6,0,0.4,1.1284034825656,1.35317025427328,0.97
545,"1_5_4_1_001100_4_0",1,4,1,5,3,-1,-7,0,1,"0",0,0,-1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,-6,0,0.4,1.1284034825656,1.35893926277763,0.97
